ID_REF,GSM1684096,GSM1684098,GSM1684100,GSM1684102,GSM1684104,GSM1684095,GSM1684097,GSM1684099,GSM1684101,GSM1684103
ILMN_1692617,133.933,132.492,112.901,116.206,111.808,118.924,109.606,116.292,103.606,107.617
ILMN_1692620,448.678,409.927,356.34,390.381,365.122,686.188,419.134,422.383,343.635,467.609
ILMN_1692623,96.4409,104.238,92.4778,96.8061,97.2504,101.487,98.2736,106.886,112.259,102.323
ILMN_1692628,133.388,121.698,129.253,116.832,127.296,129.947,124.831,130.544,117.736,131.932
ILMN_1692635,116.975,121.187,117.833,115.933,98.894,114.658,100.844,103.887,122.214,118.68
ILMN_1692638,107.963,110.641,108.454,97.3079,108.633,101.09,103.648,96.9283,108.305,113.568
ILMN_1692641,103.254,101.797,101.542,104.673,92.4215,99.5839,93.7458,101.862,102.661,96.9539
ILMN_1692646,82.3847,98.7841,93.524,82.5264,98.3554,87.3226,89.4075,88.4929,99.0991,94.632
ILMN_1692650,118.888,101.23,109.548,102.487,100.151,109.177,102.715,116.238,116.383,117.733
ILMN_1692651,100.326,149.742,234.793,200.685,160.689,123.704,269.121,417.093,435.937,208.343
ILMN_1692652,118.13,116.338,131.751,102.828,94.5454,105.862,115.574,111.285,99.2199,98.3224
ILMN_1692661,112.69,107.695,110.226,96.3508,103.784,110.637,102.771,106.8,92.5004,107.463
ILMN_1692664,103.876,107.236,135.142,113.651,120.315,122.394,110.66,116.593,116.668,140.715
ILMN_1692665,116.623,113.348,101.21,100.223,102.818,102.755,117.253,117.093,109.185,105.768
ILMN_1692674,91.5781,83.8351,101.082,86.808,95.0802,81.4063,88.9855,89.0598,90.648,77.5222
ILMN_1692678,106.871,109.228,113.654,131.065,123.016,104.675,108.873,118.605,121.365,114.814
ILMN_1692684,225.33,233.584,188.518,164.178,262.058,209.58,206.897,182.772,174.524,278.352
ILMN_1692688,122.214,118.891,114.938,137.472,135.099,106.943,116.704,126.242,118.408,132.903
ILMN_1692696,90.1964,95.4163,100.0,107.295,105.524,95.1231,92.925,88.5102,97.7889,92.3572
ILMN_1692698,172.97,182.943,163.912,258.02,226.076,234.389,214.178,144.494,256.503,250.231
ILMN_1692703,102.696,109.89,119.86,112.482,109.776,95.4384,116.08,108.447,102.956,119.186
ILMN_1692705,127.078,159.709,169.28,212.702,140.292,132.16,136.502,138.137,159.85,126.281
ILMN_1692706,116.254,108.492,108.624,102.153,127.017,112.119,115.229,111.069,104.444,117.895
ILMN_1692707,207.646,250.046,235.917,221.484,206.469,175.771,255.998,245.683,233.524,224.934
ILMN_1692714,125.412,139.456,137.259,150.932,138.853,146.435,164.345,142.462,153.315,133.002
ILMN_1692715,104.73,91.8069,105.45,92.4935,97.4024,93.5096,107.426,103.471,114.053,101.065
ILMN_1692716,108.875,122.184,98.5235,94.9231,120.693,114.882,123.812,96.2862,108.979,96.0185
ILMN_1692731,190.214,289.939,228.901,196.138,173.994,242.226,247.412,373.102,204.885,296.195
ILMN_1692733,117.362,96.8885,110.362,93.7019,102.159,96.8105,109.671,97.5868,82.8098,89.6629
ILMN_1692739,113.064,103.589,111.78,100.707,96.0826,96.0143,98.5707,93.2511,80.3912,104.289
ILMN_1692742,98.8646,108.532,104.409,96.7446,137.095,156.282,135.812,112.068,132.921,145.495
ILMN_1692748,119.746,107.319,104.704,90.4227,102.126,100.73,94.6764,96.8296,101.594,99.2879
ILMN_1692754,1486.95,954.311,684.566,930.399,1154.39,2166.38,734.683,609.209,746.944,912.021
ILMN_1692758,84.0764,80.5693,85.2506,89.3977,99.5568,82.3414,83.6101,79.1772,93.1029,99.986
ILMN_1692760,615.865,596.164,573.643,528.754,441.536,640.056,609.902,633.284,533.797,603.417
ILMN_1692762,109.991,113.677,82.871,109.772,100.968,100.127,107.606,99.4094,101.965,106.208
ILMN_1692779,105.258,117.931,111.852,198.24,156.481,119.205,119.715,116.245,163.093,143.275
ILMN_1692785,103.517,100.968,86.2228,108.191,118.478,95.5992,114.508,103.558,115.237,108.93
ILMN_1692790,108.121,112.737,131.021,125.8,127.642,132.897,140.205,161.947,170.696,117.98
ILMN_1692824,87.7714,100.887,104.574,104.379,102.043,106.127,94.9723,111.311,91.5365,91.5308
ILMN_1692826,217.267,171.823,172.417,218.64,191.969,292.237,212.521,193.773,200.553,231.339
ILMN_1692831,120.805,126.961,119.806,108.14,108.806,121.456,107.54,126.136,130.677,115.264
ILMN_1692833,100.32,101.008,104.354,84.5748,97.0906,125.937,105.565,96.8805,102.121,85.5463
ILMN_1692834,618.593,389.386,244.83,432.61,399.689,418.469,238.672,157.086,214.31,270.569
ILMN_1692844,100.179,106.837,112.687,107.425,99.1247,111.084,94.4883,91.7896,93.4174,105.669
ILMN_1692849,118.76,119.298,112.012,103.398,113.445,110.849,102.595,102.533,112.412,101.615
ILMN_1692852,122.394,100.407,109.962,117.783,88.8533,106.896,104.218,103.734,98.9279,99.8934
ILMN_1692861,112.309,107.562,91.7008,93.0769,103.585,113.151,92.2773,107.41,93.2016,96.4222
ILMN_1692862,95.6134,116.972,95.697,92.8277,83.8997,93.8344,102.696,97.4352,103.437,104.913
ILMN_1692863,97.2059,116.093,97.9129,108.258,117.164,99.5135,98.5249,104.574,100.311,99.8956
ILMN_1692864,109.323,105.359,141.348,113.695,106.439,107.659,108.173,100.369,121.965,116.877
ILMN_1692865,130.318,116.036,114.975,141.241,126.309,129.551,104.008,110.56,120.788,100.752
ILMN_1692871,99.1843,105.543,108.997,104.173,116.376,111.799,99.4871,107.966,87.3364,103.144
ILMN_1692874,100.411,94.6736,109.913,102.786,104.283,121.298,108.543,101.511,94.2078,87.7029
ILMN_1692889,101.027,92.9234,95.0297,95.4649,100.237,89.8659,99.5653,97.7096,91.7167,93.8993
ILMN_1692893,107.488,99.3296,124.36,110.609,110.549,102.321,102.286,102.131,99.1953,111.076
ILMN_1692894,110.585,117.423,123.05,115.72,103.624,110.638,137.176,104.431,103.839,107.495
ILMN_1692895,103.553,92.7549,101.246,110.765,106.036,99.9213,101.13,109.623,104.357,123.599
ILMN_1692896,112.294,137.035,131.564,109.026,117.708,129.994,134.302,155.926,120.776,118.089
ILMN_1692902,118.829,107.016,106.716,97.6196,110.275,97.3477,109.627,121.016,100.144,115.79
ILMN_1692903,102.258,116.517,114.479,106.118,97.1494,123.898,103.275,108.217,106.854,117.189
ILMN_1692916,279.658,198.549,166.88,200.871,162.507,191.817,174.548,212.88,194.914,170.816
ILMN_1692924,92.0304,94.6296,86.219,90.3666,99.5857,90.3884,98.5395,96.2711,95.6353,95.6439
ILMN_1692927,81.8099,93.1469,99.6868,80.4631,97.584,80.9189,94.8665,89.7022,83.7902,81.6576
ILMN_1692936,90.2746,84.4668,88.9885,95.5546,90.2485,90.2653,86.0639,92.0462,85.5817,87.3542
ILMN_1692938,104.243,125.138,162.016,156.64,113.164,99.2337,86.1407,111.15,119.179,96.3558
ILMN_1692947,146.28,111.431,136.355,114.535,139.219,123.355,125.442,122.943,116.837,143.32
ILMN_1692948,160.579,178.938,209.454,197.387,170.857,148.121,197.159,153.0,170.894,166.069
ILMN_1692956,1793.46,1315.76,1415.37,1804.86,1660.22,1685.06,1608.02,1741.79,3219.79,2101.74
ILMN_1692962,130.481,233.77,248.016,275.286,204.777,320.798,459.402,792.643,516.036,448.43
ILMN_1692967,103.603,108.838,99.3824,97.973,111.491,112.549,117.744,125.709,105.765,96.8943
ILMN_1692973,104.53,123.883,102.6,104.006,93.2335,106.062,106.647,118.263,97.4394,100.391
ILMN_1692978,119.724,110.217,104.347,133.895,107.851,116.141,142.976,121.046,127.54,111.639
ILMN_1692982,109.126,113.417,109.208,111.832,115.666,108.269,102.097,115.796,119.721,105.365
ILMN_1692983,180.828,143.826,138.902,172.24,134.601,134.903,110.952,113.211,103.659,100.675
ILMN_1692996,136.755,118.132,113.922,94.7795,103.021,137.505,105.573,111.51,108.158,114.719
ILMN_1693001,99.5115,93.5255,97.13,86.5885,94.1431,104.606,103.534,92.0354,101.878,113.822
ILMN_1693004,104.8,124.203,132.215,107.126,126.284,124.512,184.576,261.225,168.33,198.977
ILMN_1693009,162.732,160.055,198.085,200.827,259.145,153.04,152.031,140.05,154.27,182.143
ILMN_1693014,280.922,301.057,340.7,319.902,313.485,203.815,190.849,260.863,187.681,222.535
ILMN_1693039,166.42,166.945,159.734,136.022,152.856,123.499,143.601,126.06,127.818,149.93
ILMN_1693042,108.15,110.727,110.455,85.8573,101.38,89.7683,101.82,95.9105,92.3938,107.737
ILMN_1693043,104.375,121.26,108.303,119.036,114.702,100.147,98.1189,112.484,100.729,98.5952
ILMN_1693045,736.675,944.444,752.64,785.349,744.812,609.524,687.902,612.956,625.881,599.499
ILMN_1693060,88.7468,80.7304,80.3112,91.9626,93.4074,87.5328,96.9736,87.0995,104.76,84.6252
ILMN_1693069,111.866,100.493,126.296,88.8424,105.552,110.761,91.8333,128.62,114.477,94.5596
ILMN_1693071,120.957,103.279,102.825,105.613,121.528,117.127,124.735,107.801,98.5731,93.3908
ILMN_1693072,103.985,114.856,123.998,117.24,108.055,108.957,128.106,123.555,117.865,121.938
ILMN_1693077,106.826,112.061,105.079,101.677,115.274,117.72,99.2891,106.363,85.9512,102.57
ILMN_1693088,115.623,101.204,103.717,99.8106,100.554,96.7586,102.299,98.6068,91.4255,114.007
ILMN_1693090,87.4116,94.5218,88.6363,105.884,100.479,97.5006,103.131,105.184,127.445,130.449
ILMN_1693092,142.672,104.965,115.59,91.6072,105.68,103.217,101.957,119.251,111.659,94.7134
ILMN_1693102,111.057,139.877,102.899,101.487,109.385,99.9124,106.197,94.5437,113.31,94.4589
ILMN_1693107,96.6408,92.6367,92.5829,94.2804,88.4963,137.288,85.1345,92.9129,98.9958,89.6691
ILMN_1693108,130.518,148.788,186.865,176.621,139.791,128.117,169.134,170.601,186.975,150.468
ILMN_1693109,103.782,105.161,107.462,96.6376,98.8851,104.743,110.39,108.787,99.6669,102.055
ILMN_1693114,101.675,116.009,118.571,99.5325,107.79,96.5002,99.7029,107.397,80.3364,101.371
ILMN_1693119,90.1943,85.9796,101.874,88.5651,98.0219,88.9083,106.858,105.313,91.7953,89.2252
ILMN_1693124,96.9961,88.5942,120.757,137.952,94.8705,105.43,128.761,118.857,126.626,122.304
ILMN_1693131,109.572,94.4105,104.777,98.0607,99.3099,94.9159,91.617,100.532,83.0475,103.149
ILMN_1693136,188.68,333.083,374.83,305.084,364.009,173.928,265.252,330.145,262.579,294.893
ILMN_1693145,4700.76,5751.57,4328.51,4814.44,5260.85,4692.29,5107.95,2756.53,4010.19,6719.26
ILMN_1693148,93.993,82.1189,84.9045,78.4081,83.8313,81.2729,82.2882,77.1362,77.1362,82.7894
ILMN_1693152,81.596,84.5828,90.8655,76.4582,98.9424,84.176,86.7233,82.0216,96.9177,84.6781
ILMN_1693183,81.3027,95.2588,90.21,96.8906,106.388,89.5452,100.043,85.9423,94.3326,87.7699
ILMN_1693192,91.5051,85.5657,96.1925,101.775,83.6583,93.7689,90.6227,84.6888,111.275,96.4571
ILMN_1693195,103.105,102.564,98.9621,110.757,98.6288,113.168,96.4197,106.136,106.568,105.776
ILMN_1693205,114.542,115.807,115.023,87.171,106.605,102.23,104.195,105.813,112.271,111.496
ILMN_1693207,90.7102,83.952,89.079,96.2486,96.4005,96.1894,98.3309,85.2523,78.4627,86.1784
ILMN_1693210,405.124,470.654,331.439,536.213,539.466,275.79,381.637,248.978,338.761,303.843
ILMN_1693218,88.3785,83.9027,94.8194,108.02,99.3147,87.2913,94.3988,89.0389,82.838,91.9143
ILMN_1693220,298.329,341.234,386.916,448.493,356.137,354.319,366.613,411.567,565.268,382.76
ILMN_1693221,180.813,189.529,153.828,160.383,137.481,143.62,166.25,150.189,175.125,135.765
ILMN_1693223,97.2294,103.894,110.862,108.631,88.554,121.42,104.672,111.542,120.702,99.8925
ILMN_1693225,182.474,129.567,110.93,121.197,136.73,130.909,128.322,140.354,111.973,123.094
ILMN_1693226,268.589,319.636,257.092,220.32,234.266,264.667,311.766,213.582,200.977,207.082
ILMN_1693227,1421.81,1178.64,1108.29,1083.23,1130.19,1594.85,1164.06,915.237,1030.39,1024.61
ILMN_1693230,105.788,96.8854,97.2145,97.1076,108.478,106.051,109.087,105.047,97.2662,107.025
ILMN_1693233,119.57,148.819,136.702,167.255,156.233,163.32,217.676,235.497,213.697,186.614
ILMN_1693242,1019.74,1389.37,940.618,874.988,1103.16,2276.72,2742.55,1663.01,1604.78,1752.38
ILMN_1693244,102.795,97.1937,108.827,94.7941,108.912,104.352,96.0366,94.386,100.8,105.886
ILMN_1693245,107.595,90.3458,101.54,116.143,104.3,100.871,98.4576,105.016,138.879,120.844
ILMN_1693250,78.873,95.6046,100.449,95.5608,108.36,90.7357,98.9554,102.005,111.077,89.4693
ILMN_1693259,146.622,162.992,189.053,186.359,154.689,175.104,207.619,177.487,191.119,225.147
ILMN_1693262,96.7398,93.6485,100.541,122.83,98.5395,106.445,108.314,111.038,122.943,109.989
ILMN_1693269,197.755,175.082,235.95,135.313,133.407,162.016,157.344,142.352,144.653,116.398
ILMN_1693270,110.914,119.097,106.756,112.927,105.787,100.973,95.73,90.1885,104.04,108.191
ILMN_1693273,122.151,100.341,111.958,121.292,98.7144,99.1953,106.988,114.107,102.909,115.173
ILMN_1693274,99.2868,109.485,94.8633,111.839,97.2357,88.2865,98.2546,90.3815,113.363,84.844
ILMN_1693276,99.2224,107.144,88.3535,105.336,92.6785,110.598,111.855,113.793,106.688,88.3413
ILMN_1693286,107.525,127.53,108.641,120.486,113.641,118.909,108.915,126.905,118.454,140.4
ILMN_1693287,6167.65,7372.33,5823.69,6893.43,5137.94,3958.99,4624.77,3177.43,3521.0,3057.72
ILMN_1693290,182.565,162.659,139.893,161.058,157.382,161.663,147.689,121.13,143.092,152.951
ILMN_1693291,113.223,100.875,104.835,115.127,102.3,103.411,100.707,114.208,123.825,116.388
ILMN_1693293,133.682,115.309,124.382,148.643,148.285,139.661,125.047,138.439,121.61,107.455
ILMN_1693303,110.101,130.219,136.272,110.389,123.486,111.941,127.27,119.895,121.118,114.005
ILMN_1693310,285.357,461.756,479.602,475.419,344.214,316.809,605.653,447.764,415.831,490.16
ILMN_1693311,2152.08,1968.04,2553.68,1951.84,2886.53,2683.18,2903.91,3233.93,2589.86,4363.46
ILMN_1693317,368.518,281.94,232.248,223.588,375.051,459.516,383.953,378.505,324.224,415.831
ILMN_1693319,84.9193,95.3516,85.798,81.7708,86.3937,87.0207,88.3652,90.1548,87.9882,98.3669
ILMN_1693323,96.2875,82.6581,101.196,84.9045,86.1195,88.4214,96.2579,107.359,102.994,86.339
ILMN_1693330,83.9046,81.2729,110.656,84.1385,80.3793,86.961,103.989,108.433,102.86,94.5829
ILMN_1693333,130.747,157.397,150.758,149.429,151.551,146.256,188.151,149.228,185.71,175.8
ILMN_1693334,1264.34,1059.92,1503.25,1491.86,899.789,1699.25,1256.97,1429.02,2003.9,810.639
ILMN_1693338,99.2165,163.428,142.507,161.576,155.302,124.868,149.03,113.27,147.092,125.551
ILMN_1693340,107.717,95.8976,109.894,114.892,97.566,94.5801,87.3909,109.645,101.065,102.335
ILMN_1693341,115.641,169.021,197.387,175.26,126.518,166.782,228.825,403.269,337.067,210.062
ILMN_1693344,127.195,114.073,99.4692,103.583,100.027,110.538,111.64,107.661,103.557,92.7737
ILMN_1693345,98.1079,99.453,124.902,104.46,99.2595,114.126,113.108,113.414,94.1882,111.649
ILMN_1693352,295.896,446.065,640.78,564.772,485.154,283.887,532.47,570.925,782.994,580.997
ILMN_1693363,91.2397,93.7586,78.3771,99.7464,94.9413,100.896,88.6998,92.9703,91.9506,99.9363
ILMN_1693367,130.528,117.883,118.047,132.63,97.4416,141.792,114.08,120.298,113.977,110.624
ILMN_1693372,101.182,124.251,97.0142,81.5252,99.7534,97.6663,108.564,109.17,96.1769,105.875
ILMN_1693382,97.2948,103.253,102.558,107.855,97.0336,102.51,89.8911,101.56,95.0143,85.5261
ILMN_1693388,86.6344,93.9116,90.8411,93.4236,97.245,85.8042,90.0013,96.3977,99.6577,90.7193
ILMN_1693392,92.3627,92.6578,103.091,123.64,98.6602,88.1339,103.016,87.0824,95.1201,101.412
ILMN_1693394,1196.95,847.647,1126.78,848.221,569.182,918.127,686.188,1002.53,929.738,618.227
ILMN_1693397,117.17,125.023,102.116,94.6995,92.441,118.73,90.6424,98.8463,89.9404,124.645
ILMN_1693401,230.736,160.463,196.262,294.965,314.299,196.561,173.154,167.602,255.165,211.923
ILMN_1693404,108.273,108.053,111.375,105.325,104.461,113.289,112.353,103.791,113.39,100.854
ILMN_1693410,190.23,164.773,215.911,166.936,203.434,167.193,265.755,321.993,223.846,218.345
ILMN_1693411,99.1777,111.245,109.371,96.6914,98.4453,96.7033,103.462,95.3073,113.97,85.0699
ILMN_1693420,116.642,124.652,114.492,97.13,120.532,118.09,143.647,102.772,110.084,140.785
ILMN_1693421,495.552,730.864,687.902,984.95,1308.3,642.404,815.07,753.052,1357.35,1657.85
ILMN_1693426,87.0538,100.509,96.5468,84.8715,114.943,96.2289,97.3325,97.3557,81.2067,105.408
ILMN_1693427,109.656,117.752,107.654,96.5737,123.087,114.119,122.184,121.637,106.031,105.604
ILMN_1693428,76.9314,78.4755,81.7014,77.3432,80.8136,83.4588,82.9751,84.4576,90.5219,94.4012
ILMN_1693430,145.205,127.713,127.102,124.664,136.917,138.452,142.698,154.814,154.883,132.256
ILMN_1693431,99.314,120.255,131.702,129.907,143.266,110.723,112.502,110.166,124.129,145.889
ILMN_1693438,435.425,359.598,312.736,351.12,372.866,365.87,354.319,264.007,308.71,314.784
ILMN_1693448,99.7853,105.729,102.191,95.4715,114.529,125.129,120.343,109.608,89.4834,102.751
ILMN_1693452,157.884,134.211,120.033,106.388,139.734,160.087,135.723,157.725,127.98,169.915
ILMN_1693454,104.237,98.2048,116.146,101.048,95.4163,106.417,99.4359,113.788,99.9045,102.225
ILMN_1693459,129.488,94.153,104.285,107.172,93.168,117.449,114.118,124.298,110.664,111.02
ILMN_1693465,139.171,109.943,128.623,105.63,106.843,118.579,121.128,113.524,100.645,117.802
ILMN_1693466,103.261,102.171,115.359,113.493,99.3831,111.517,123.457,104.779,117.628,109.624
ILMN_1693471,102.013,100.11,102.348,108.986,117.789,101.167,114.422,116.564,106.353,104.09
ILMN_1693477,103.545,101.225,111.236,105.905,114.406,125.99,98.8521,104.335,110.342,114.525
ILMN_1693481,91.9435,94.7298,94.4286,99.7853,96.3105,85.3838,82.4579,94.8425,98.2787,98.6024
ILMN_1693483,108.008,98.5283,92.6809,102.813,105.458,105.34,93.2948,100.81,105.553,98.0789
ILMN_1693487,92.5399,98.1029,89.0871,87.5155,105.93,113.285,100.779,104.583,87.1457,95.9315
ILMN_1693490,2195.35,2166.38,1946.23,2254.27,2676.31,1122.23,1859.73,1590.2,2047.29,1915.19
ILMN_1693494,106.242,79.5164,91.4324,93.3443,90.2613,95.2886,88.3275,100.458,97.8273,88.7584
ILMN_1693509,116.045,116.158,96.903,105.118,107.548,111.119,111.478,105.276,115.076,95.8611
ILMN_1693513,114.442,109.202,110.77,93.9981,92.0593,105.701,104.917,114.256,97.2073,91.3925
ILMN_1693515,105.37,95.3804,111.232,90.9173,92.9478,102.865,102.239,92.7677,94.4905,102.854
ILMN_1693519,114.005,113.027,116.71,112.886,117.709,123.613,110.623,109.889,111.171,101.774
ILMN_1693523,102.704,100.396,118.073,114.285,101.999,108.859,107.422,110.827,118.08,95.3253
ILMN_1693530,103.812,98.4945,95.1359,95.6058,120.104,95.1201,98.1316,100.269,100.913,81.359
ILMN_1693537,108.815,90.3099,91.1574,106.23,87.6773,103.368,105.192,104.899,106.434,100.075
ILMN_1693538,156.308,187.335,193.292,153.922,208.546,169.223,185.293,331.826,174.019,315.746
ILMN_1693552,183.962,173.173,276.448,265.084,198.549,320.259,293.017,607.987,445.285,254.061
ILMN_1693555,92.961,93.4865,90.0819,112.995,88.174,79.2197,80.3793,84.8171,93.5969,87.9833
ILMN_1693559,222.587,161.499,174.981,151.294,205.051,219.603,145.909,129.76,138.764,158.326
ILMN_1693560,106.688,96.6493,121.568,112.723,101.284,102.754,83.3131,114.816,106.149,98.8351
ILMN_1693587,104.684,127.752,122.629,98.7074,98.824,115.479,116.325,156.844,120.341,107.369
ILMN_1693594,86.0795,73.219,84.8305,79.6161,98.471,88.3167,86.5318,96.0696,103.333,96.7473
ILMN_1693597,82.0216,96.5436,77.7287,82.3141,93.6774,83.4845,91.3524,79.0814,97.7345,80.0922
ILMN_1693598,114.158,94.1118,98.9289,111.371,105.928,92.7888,96.0905,108.41,99.6723,111.823
ILMN_1693604,110.276,138.031,118.001,133.803,136.672,115.554,145.622,129.484,126.121,114.294
ILMN_1693617,97.9152,126.524,97.0296,105.163,105.842,107.49,99.4014,95.6646,92.4483,106.957
ILMN_1693620,181.102,163.555,164.178,196.977,155.767,161.144,148.121,127.004,155.246,148.496
ILMN_1693630,92.5935,97.5896,90.6158,109.308,95.0006,103.111,95.8262,101.472,95.8144,120.211
ILMN_1693635,712.545,324.795,219.851,309.693,331.911,256.056,179.922,244.874,206.41,176.492
ILMN_1693645,146.113,128.255,132.193,143.446,114.692,129.555,143.127,106.843,125.634,142.335
ILMN_1693650,132.755,211.674,389.487,190.269,161.282,287.726,629.688,2484.4,520.3,653.232
ILMN_1693655,104.032,111.034,90.0519,89.3609,99.6654,99.087,106.052,91.1069,103.782,97.1924
ILMN_1693664,380.911,555.1,472.172,448.888,515.81,520.004,517.457,635.939,511.216,576.324
ILMN_1693665,183.944,145.281,132.337,109.988,121.949,126.964,111.524,124.357,121.062,113.304
ILMN_1693668,181.66,188.966,214.34,246.887,221.315,201.272,208.343,220.103,240.803,220.138
ILMN_1693669,143.177,167.868,156.901,157.757,181.364,151.151,161.695,165.279,159.652,197.254
ILMN_1693674,97.2169,99.2729,96.7645,82.2245,101.721,90.1375,119.867,110.145,99.4593,99.4409
ILMN_1693679,86.2228,105.398,84.7937,97.4873,104.288,89.1932,91.3144,78.1921,85.9898,84.559
ILMN_1693683,109.044,103.403,118.855,112.782,118.246,99.9168,106.462,120.684,113.434,124.62
ILMN_1693685,319.189,376.919,368.437,182.294,181.126,306.913,400.079,418.141,194.106,222.216
ILMN_1693693,100.522,90.5779,96.6058,85.316,90.6309,110.453,107.424,113.441,89.9772,89.4894
ILMN_1693702,91.9945,91.1115,81.92,127.056,105.793,97.6069,92.7241,96.5861,133.545,109.189
ILMN_1693709,95.2793,85.0928,91.121,82.2851,83.816,81.5157,90.4583,87.9736,83.2695,87.6602
ILMN_1693711,92.2654,95.2017,88.7035,99.7814,90.0746,86.7887,97.508,88.6414,86.616,107.125
ILMN_1693716,104.991,105.146,100.284,118.879,94.6002,95.3286,106.256,103.192,87.5295,98.4164
ILMN_1693717,129.116,111.519,124.561,109.364,102.57,95.4687,118.469,114.382,103.967,114.406
ILMN_1693720,98.0342,90.5122,105.482,108.606,89.6304,101.55,105.99,103.104,95.6714,91.7167
ILMN_1693726,325.075,298.518,258.495,286.203,405.733,287.343,287.537,254.329,281.711,343.389
